Date,Close,High,Low,Open,Volume
1986-04-29,0.06983431428670883,0.07195098503422333,0.06930529871888087,0.07195098503422333,30326400
1986-04-30,0.06824728846549988,0.07036335138428369,0.06666024127641203,0.06983433565458774,30902400
1986-05-01,0.06718923896551132,0.06824727014081736,0.06613120779020529,0.06824727014081736,54345600
1986-05-02,0.06718923896551132,0.06824727014081736,0.0666602233778583,0.06718923896551132,20246400
1986-05-05,0.06666021794080734,0.06718923348531192,0.06666021794080734,0.06718923348531192,3254400
1986-05-06,0.06718923896551132,0.06824727014081736,0.06718923896551132,0.06718923896551132,9734400
1986-05-07,0.06718923896551132,0.06771825455316434,0.06613120779020529,0.06718923896551132,5155200
1986-05-08,0.06771823763847351,0.06771823763847351,0.06666020672744291,0.06718922218295821,3542400
1986-05-09,0.06718923896551132,0.06771825455316434,0.06718923896551132,0.06771825455316434,6076800
1986-05-12,0.06771823763847351,0.06930528400501942,0.06718922218295821,0.06718922218295821,10483200
1986-05-13,0.06824728846549988,0.06877630419519584,0.06771827273580393,0.06771827273580393,3830400
1986-05-14,0.06771823763847351,0.06824725309398882,0.06771823763847351,0.06824725309398882,9302400
1986-05-15,0.06771823763847351,0.06877626854950412,0.06771823763847351,0.06771823763847351,3801600
1986-05-16,0.06824728846549988,0.06983433565458774,0.06771827273580393,0.06771827273580393,11952000
1986-05-19,0.06718923896551132,0.06824727014081736,0.0666602233778583,0.06824727014081736,11001600
1986-05-20,0.06666021794080734,0.06718923348531192,0.06613120239630277,0.06718923348531192,61977600
1986-05-21,0.06560221314430237,0.06718926041388376,0.06560221314430237,0.06666024465735662,8092800
1986-05-22,0.06560221314430237,0.0661312289008295,0.06560221314430237,0.06560221314430237,4406400
1986-05-23,0.06560221314430237,0.06666024465735662,0.06560221314430237,0.06560221314430237,4089600
1986-05-27,0.06771823763847351,0.06771823763847351,0.0656021758164123,0.0656021758164123,13881600
1986-05-28,0.06983431428670883,0.06983431428670883,0.06771825201539701,0.06771825201539701,15523200
1986-05-29,0.07142197340726852,0.07248000460130377,0.0693053025429618,0.06983431813997942,45676800
1986-05-30,0.07406707108020782,0.07512510255547959,0.07195100812966429,0.07195100812966429,27072000
1986-06-02,0.0719510093331337,0.074067072319071,0.0719510093331337,0.074067072319071,19728000
1986-06-03,0.0719510093331337,0.0719510093331337,0.07089236936375688,0.0719510093331337,5011200
1986-06-04,0.07142197340726852,0.07248000460130377,0.07089234933401466,0.07195098900428615,4723200
1986-06-05,0.07247999310493469,0.07247999310493469,0.07089233808947049,0.07142196207871838,13708800
1986-06-06,0.07247999310493469,0.07247999310493469,0.07142196207871838,0.07247999310493469,3427200
1986-06-09,0.06930528581142426,0.07247998710333646,0.06930528581142426,0.07247998710333646,12672000
1986-06-10,0.06930528581142426,0.06930528581142426,0.06824725487281665,0.06930528581142426,3427200
1986-06-11,0.06930528581142426,0.06930528581142426,0.06824725487281665,0.06930528581142426,2304000
1986-06-12,0.06666021794080734,0.06930529566333021,0.06613120239630277,0.06930529566333021,13708800
1986-06-13,0.06666021794080734,0.06718923348531192,0.06613120239630277,0.06666021794080734,7891200
1986-06-16,0.06613121926784515,0.06718925062678159,0.06560220358837693,0.06666023494731338,9590400
1986-06-17,0.06718923896551132,0.06824727014081736,0.0666602233778583,0.0666602233778583,13075200
1986-06-18,0.06666021794080734,0.06718923348531192,0.0656021868517982,0.06718923348531192,4348800
1986-06-19,0.06613121926784515,0.06718925062678159,0.06560220358837693,0.06666023494731338,8467200
1986-06-20,0.06639572978019714,0.0666602353510994,0.06613121966842672,0.06613121966842672,3801600
1986-06-23,0.06718923896551132,0.06718923896551132,0.06507317661489925,0.06639571785446548,46195200
1986-06-24,0.06666021794080734,0.06771824902981649,0.06613120239630277,0.06718923348531192,14572800
1986-06-25,0.06560221314430237,0.06718926041388376,0.06560221314430237,0.06666024465735662,15235200
1986-06-26,0.06348613649606705,0.06613121471115216,0.06348613649606705,0.06560219906813514,19152000
1986-06-27,0.06295710057020187,0.06401513151537078,0.06242808509761742,0.06348611604278633,10396800
1986-06-30,0.06507319957017899,0.06666024689298626,0.062428120698833536,0.06295713647310262,62352000
1986-07-01,0.06507319957017899,0.06507319957017899,0.0645441837959099,0.06507319957017899,47577600
1986-07-02,0.06507319957017899,0.06507319957017899,0.0645441837959099,0.06507319957017899,52617600
1986-07-03,0.06613121926784515,0.06666023494731338,0.06560220358837693,0.06560220358837693,14140800
1986-07-07,0.06348613649606705,0.06613121471115216,0.06348613649606705,0.06613121471115216,14054400
1986-07-08,0.061899084597826004,0.06348613139947072,0.06136946052103745,0.06348613139947072,14256000
1986-07-09,0.05925339087843895,0.06189907703413363,0.058724375342533205,0.06189907703413363,46137600
1986-07-10,0.0576663501560688,0.059782412515654144,0.05502127220658713,0.05925339692575781,46886400
1986-07-11,0.05925339087843895,0.06031142195025043,0.057666344270721724,0.057666344270721724,17395200
1986-07-14,0.05845987796783447,0.05978241936452366,0.05766635676251527,0.05766635676251527,28598400
1986-07-15,0.05925339087843895,0.06031142195025043,0.057666344270721724,0.05845986530414688,13190400
1986-07-16,0.061369478702545166,0.06136947870254517,0.05978243143071702,0.05978243143071702,9360000
1986-07-17,0.06242809817194939,0.06242809817194938,0.060840442945599864,0.06136945852897618,6940800
1986-07-18,0.06295710057020187,0.06348611604278633,0.060840430203770925,0.06242808509761742,12326400
1986-07-21,0.06295710057020187,0.06401513151537078,0.06295710057020187,0.06295710057020187,3513600
1986-07-22,0.06507319957017899,0.06507319957017899,0.06295713647310262,0.06295713647310262,10512000
1986-07-23,0.06348613649606705,0.06613121471115216,0.06348613649606705,0.06507318342511811,20793600
1986-07-24,0.06560221314430237,0.06666024465735662,0.0645441816312481,0.0645441816312481,14140800
1986-07-25,0.06613121926784515,0.06666023494731338,0.06560220358837693,0.06560220358837693,20448000
1986-07-28,0.06454416364431381,0.06613121047162274,0.06454416364431381,0.06613121047162274,11808000
1986-07-29,0.06295710057020187,0.0650731624605397,0.06189906962503297,0.06454414698795523,14054400
1986-07-30,0.060840461403131485,0.0629571328550045,0.058724398427663645,0.0629571328550045,26409600
1986-07-31,0.06031142547726631,0.06136945661095153,0.06031142547726631,0.06084044104410892,15638400
1986-08-01,0.05978242680430412,0.060840458236977805,0.05925341108796728,0.06031144252064096,12902400
1986-08-04,0.05978242680430412,0.05978242680430412,0.058195379655293596,0.05978242680430412,12441600
1986-08-05,0.05925339087843895,0.06031142195025043,0.05925339087843895,0.059782406414344694,2822400
1986-08-06,0.058724381029605865,0.05978241220388076,0.05766634985533097,0.05925339661674331,18316800
1986-08-07,0.058195386081933975,0.059253417631448334,0.0576663703071768,0.05872440185669116,3657600
1986-08-08,0.058724381029605865,0.05978241220388076,0.05819536544246842,0.05819536544246842,4147200
1986-08-11,0.060840461403131485,0.06136947714699845,0.05978242991539756,0.05978242991539756,7948800
1986-08-12,0.06242809817194939,0.06242809817194938,0.060840442945599864,0.060840442945599864,9993600
1986-08-13,0.06295710057020187,0.06295710057020187,0.06189906962503297,0.06242808509761742,6883200
1986-08-14,0.06454416364431381,0.06507317925341678,0.06295711681700489,0.06295711681700489,20131200
1986-08-15,0.0648086667060852,0.06507317221157968,0.06401514110786766,0.06454415665972367,6105600
1986-08-18,0.06401513516902924,0.06507316617458518,0.06401513516902924,0.0648086606936295,12787200
1986-08-19,0.06401513516902924,0.06427964519085154,0.0629571041634733,0.06401513516902924,20390400
1986-08-20,0.06348613649606705,0.06401515213908407,0.06348613649606705,0.06401515213908407,20764800
1986-08-21,0.06348613649606705,0.06454416778210109,0.06348613649606705,0.06348613649606705,49536000
1986-08-22,0.06242809817194939,0.06401514492207833,0.06136945852897618,0.06348612933870201,5760000
1986-08-25,0.06242809817194939,0.06242809817194938,0.06136945852897618,0.06242809817194938,2419200
1986-08-26,0.061899084597826004,0.06242810019837424,0.061899084597826004,0.06242810019837424,10857600
1986-08-27,0.061899084597826004,0.06242810019837424,0.06136946052103745,0.061899084597826004,9532800
1986-08-28,0.061899084597826004,0.06242810019837424,0.061899084597826004,0.061899084597826004,3427200
1986-08-29,0.06031142547726631,0.06242809622083829,0.0592533943435811,0.06189908065399568,25430400
1986-09-02,0.058724381029605865,0.0603114277910182,0.05793085537846602,0.0603114277910182,5212800
1986-09-03,0.057137344032526016,0.058195375387610326,0.05555029699989955,0.058195375387610326,18316800
1986-09-04,0.061899084597826004,0.061899084597826004,0.05819536691774802,0.05819536691774802,39427200
1986-09-05,0.06454416364431381,0.06454416364431381,0.061369461513445814,0.06189908559879895,26352000
1986-09-08,0.06401513516902924,0.06507316617458518,0.06401513516902924,0.0645441506718072,9619200
1986-09-09,0.06507319957017899,0.06666024689298626,0.06401516802164081,0.06401516802164081,37526400
1986-09-10,0.06401513516902924,0.06560218167736315,0.06401513516902924,0.06507316617458518,10886400
1986-09-11,0.061369478702545166,0.06454418172262205,0.06136947870254517,0.064015165965346,35654400
1986-09-12,0.05978242680430412,0.06189909814602499,0.05978242680430412,0.06136947395331465,24451200
1986-09-15,0.060840461403131485,0.060840461403131485,0.058724398427663645,0.05978242991539756,22492800
1986-09-16,0.060840461403131485,0.06136947714699845,0.05978242991539756,0.060840461403131485,5184000
1986-09-17,0.06242809817194939,0.06348612933870201,0.060311427362223544,0.060840442945599864,8035200
1986-09-18,0.06295710057020187,0.06401513151537078,0.06242808509761742,0.06242808509761742,5356800
1986-09-19,0.06295710057020187,0.06348611604278633,0.06242808509761742,0.06295710057020187,2505600
1986-09-22,0.06242809817194939,0.0629571137553257,0.06242809817194938,0.0629571137553257,4492800
1986-09-23,0.06348613649606705,0.06401515213908407,0.062428105210032996,0.062428105210032996,5961600
1986-09-24,0.06269263476133347,0.06348615620172862,0.06242812458728891,0.06348615620172862,4780800
1986-09-25,0.061369478702545166,0.0629571344507939,0.06136947870254517,0.06269262884259029,5155200
1986-09-26,0.061369478702545166,0.061899102936241804,0.06084046294526912,0.06136947870254517,2332800
1986-09-29,0.05978242680430412,0.06136947395331465,0.05978242680430412,0.06136947395331465,6192000
1986-09-30,0.05978242680430412,0.060840458236977805,0.05978242680430412,0.05978242680430412,5184000
1986-10-01,0.05925339087843895,0.060840437486156175,0.05819535980662746,0.059782406414344694,32428800
1986-10-02,0.05925339087843895,0.06031142195025043,0.058724375342533205,0.05925339087843895,22723200
1986-10-03,0.05978242680430412,0.06031144252064096,0.05925341108796728,0.05925341108796728,14716800
1986-10-06,0.06454416364431381,0.06560219486251975,0.061369461513445814,0.061369461513445814,85334400
1986-10-07,0.06586670130491257,0.06718923798429745,0.06454416008466039,0.06454416008466039,59788800
1986-10-08,0.06771823763847351,0.06851175855131336,0.06507316036089698,0.06586668581460306,119606400
1986-10-09,0.06983431428670883,0.07142196946639538,0.06771825201539701,0.06771825201539701,92563200
1986-10-10,0.07300902903079987,0.07459607601385032,0.06877629526635545,0.06983432658838909,76752000
1986-10-13,0.06983431428670883,0.07300901616987925,0.06983431428670883,0.07300901616987925,27129600
1986-10-14,0.07089235633611679,0.07142198046168212,0.07036334068684781,0.07036334068684781,12873600
1986-10-15,0.07406707108020782,0.0745960868178437,0.07089236817799452,0.07089236817799452,63532800
1986-10-16,0.07406707108020782,0.0745960868178437,0.07353805534257193,0.07406707108020782,21859200
1986-10-17,0.07618312537670135,0.07671213651337538,0.07406706266653273,0.07406706266653273,124444800
1986-10-20,0.07671214640140533,0.07777017789286762,0.07459608795934948,0.0761831351965429,43545600
1986-10-21,0.07988620549440384,0.07988620549440384,0.07724113247811266,0.07724113247811266,112377600
1986-10-22,0.07988620549440384,0.08067973103198456,0.07935719452383896,0.07988620549440384,54576000
1986-10-23,0.07988620549440384,0.08041522554670212,0.07909268903855653,0.07988620549440384,70444800
1986-10-24,0.07935722172260284,0.07988623287448013,0.07724115895162066,0.07988623287448013,101376000
1986-10-27,0.08200289309024811,0.08200289309024811,0.07988621328035266,0.07988621328035266,125654400
1986-10-28,0.08385445922613144,0.085177005236323,0.08200291115898857,0.08200291115898857,142646400
1986-10-29,0.08147388696670532,0.08411896977640414,0.08041524718287144,0.08385445513821917,53222400
1986-10-30,0.08306094259023666,0.08411897395026702,0.08094487987017596,0.08147389100932298,44380800
1986-10-31,0.08200289309024811,0.08411895534221216,0.08147387298638994,0.08306092421623013,63734400
1986-11-03,0.08358993381261826,0.08411895390745328,0.08253190270468233,0.08253190270468233,42192000
1986-11-04,0.08676403015851974,0.08676403015851974,0.08358993672415456,0.08358993672415456,54403200
1986-11-05,0.0920548066496849,0.0925838268335803,0.0862350215592249,0.08676404174312027,45100800
1986-11-06,0.09417084604501724,0.09628690809633461,0.09152577302173724,0.09205478399369987,72576000
1986-11-07,0.09364184737205505,0.09469987853667645,0.09205479608425562,0.09417085841349844,44323200
1986-11-10,0.08993809670209885,0.09364181761854987,0.08940907674701025,0.09364181761854987,28684800
1986-11-11,0.09046774357557297,0.09152577461970403,0.09046774357557297,0.09046774357557297,11894400
1986-11-12,0.09046774357557297,0.09258380566383509,0.08940909497355828,0.09046774357557297,34156800
1986-11-13,0.08914459496736526,0.09099676015512807,0.08888008946049283,0.0904677491413832,30211200
1986-11-14,0.08993809670209885,0.08993809670209885,0.08729301509011932,0.08914457131033182,18720000
1986-11-17,0.09046774357557297,0.09152577461970403,0.08888008399235954,0.0899381150364906,24307200
1986-11-18,0.08570602536201477,0.09099679118868507,0.08570602536201477,0.09046777999452617,59673600
1986-11-19,0.08888012170791626,0.08940913291359659,0.08570602722862189,0.08570602722862189,48729600
1986-11-20,0.09575792402029037,0.09575792402029037,0.08888011583414314,0.08888011583414314,98179200
1986-11-21,0.09893199056386948,0.09999063924846183,0.09628691728808524,0.09628691728808524,91065600
1986-11-24,0.10686785727739334,0.10739686840007955,0.0957579153255739,0.09893200930689923,173836800
1986-11-25,0.10792586952447891,0.1084548805536422,0.10633881827352022,0.10686783838441792,95788800
1986-11-26,0.10686785727739334,0.108454899727188,0.10686785727739334,0.10792588860450178,38793600
1986-11-28,0.10528077185153961,0.10739683382450685,0.10422274994678908,0.10686782287213159,41328000
1986-12-01,0.10316471755504608,0.1058097904443587,0.10263569752814378,0.1052807704174564,40291200
1986-12-02,0.10369374603033066,0.1058098083322083,0.10369374603033066,0.10369374603033066,28771200
1986-12-03,0.10290022194385529,0.10475177875627105,0.10263571642257723,0.10369374758942414,35164800
1986-12-04,0.10422274470329285,0.10528076655481379,0.10210668283678569,0.1029001992254264,42508800
1986-12-05,0.10369374603033066,0.10475177718126948,0.10369374603033066,0.10422276614666731,107510400
1986-12-08,0.10263572633266449,0.1047517888706767,0.1010486839700231,0.1036937576016706,22665600
1986-12-09,0.10210675001144409,0.10316478164076245,0.1015777296559156,0.10263576128523397,16099200
1986-12-10,0.10290022194385529,0.103164736546868,0.10104867421317418,0.10210670538002109,27590400
1986-12-11,0.10369374603033066,0.10422276614666731,0.10263571487939184,0.10290022039669292,11635200
1986-12-12,0.09999063611030579,0.1036937403965305,0.09999063611030579,0.1036937403965305,25286400
1986-12-15,0.09734495729207993,0.10051965943777477,0.09575790591649144,0.0999906483670687,50774400
1986-12-16,0.09840299189090729,0.09999065179721288,0.09787397172031824,0.09787397172031824,77299200
1986-12-17,0.09946102648973465,0.09999065515437976,0.09840299519476878,0.09840299519476878,23356800
1986-12-18,0.10025513917207718,0.10051964466856682,0.0989319850499979,0.09946100512471093,12672000
1986-12-19,0.10263572633266449,0.1036937576016706,0.10051966379465231,0.10051966379465231,56592000
1986-12-22,0.10369374603033066,0.10475177718126948,0.10263571487939184,0.10263571487939184,18316800
1986-12-23,0.10475178062915802,0.10475178062915802,0.10369374944339427,0.10369374944339427,23788800
1986-12-24,0.10448730736970901,0.1047518129773978,0.10422280176202021,0.1047518129773978,7027200
1986-12-26,0.10422274470329285,0.10528076655481379,0.10422274470329285,0.10448725016617308,3715200
1986-12-29,0.09999063611030579,0.10528078249584566,0.09999063611030579,0.10422276048412489,41702400
1986-12-30,0.10104869306087494,0.10157770420210276,0.0989320127744206,0.099990661696683,25401600
1986-12-31,0.10210675001144409,0.10369379291455234,0.10104871838212573,0.10104871838212573,23356800
1987-01-02,0.10104869306087494,0.10316475578925885,0.1005196728379108,0.1021067244250669,12643200
1987-01-05,0.10686785727739334,0.10792588860450178,0.10051966931474268,0.1010486895191649,48499200
1987-01-06,0.1084548830986023,0.10898390322191377,0.1063388207688256,0.10686784089213708,40032000
1987-01-07,0.11427468806505203,0.11427468806505203,0.10845490259489132,0.10845490259489132,60998400
1987-01-08,0.1179778128862381,0.11903646197543684,0.11480371829314538,0.11480371829314538,61488000
1987-01-09,0.12273953855037689,0.12326855873072172,0.11744877367932151,0.11797778477793075,63705600
1987-01-12,0.13067540526390076,0.1317334366975347,0.12168152506076947,0.12273955649440343,128793600
1987-01-13,0.12697161734104156,0.12961730759030876,0.12485555555517122,0.12961730759030876,76320000
1987-01-14,0.12697161734104156,0.12750062824664302,0.12432653556783749,0.12697161734104156,69465600
1987-01-15,0.13384947180747986,0.1370235656655107,0.12697166451299177,0.12697166451299177,117014400
1987-01-16,0.13067540526390076,0.13384949048306574,0.1280297136625733,0.13384949048306574,65433600
1987-01-19,0.13543647527694702,0.13543647527694702,0.12802965042365927,0.1306753407181755,88243200
1987-01-20,0.13755254447460175,0.14072724585399518,0.13490746251432922,0.1354364825390769,95760000
1987-01-21,0.14337235689163208,0.14707547080526487,0.13490749842047225,0.1375525810847436,108489600
1987-01-22,0.15765699744224548,0.1581860085166325,0.1391402384966874,0.14337235433698908,116035200
1987-01-23,0.1428433358669281,0.1640051763339784,0.1428433358669281,0.15765698927959876,317894400
1987-01-26,0.1454884111881256,0.14707546251356196,0.13914023313158466,0.1439013689444241,116553600
1987-01-27,0.15130820870399475,0.15342426218286642,0.14548842364517103,0.14548842364517103,114105600
1987-01-28,0.1518372744321823,0.15395333762755262,0.14707551922526158,0.1513082540924706,76723200
1987-01-29,0.1454884111881256,0.15342424904633667,0.14231432670072255,0.15183721588437,79228800
1987-01-30,0.15474678575992584,0.15501128217413473,0.14337233197742327,0.1454883941084322,104169600
1987-02-02,0.15448230504989624,0.15765700741857208,0.15448230504989624,0.15474681968556306,46915200
1987-02-03,0.1518372744321823,0.15606940082292292,0.14919219089710029,0.15448234888552603,59328000
1987-02-04,0.1523662507534027,0.15289526189007674,0.1502501880432341,0.15183723961672868,31737600
1987-02-05,0.15130820870399475,0.15342426218286642,0.14972116632440707,0.15236623998429838,42652800
1987-02-06,0.1457529067993164,0.1521017015863195,0.14495938124002694,0.15130817602703,45619200
1987-02-09,0.14443033933639526,0.14548837022823646,0.14363682297881356,0.14548837022823646,136080000
1987-02-10,0.14495941996574402,0.14495941996574402,0.14125631483600287,0.1444303997576461,44668800
1987-02-11,0.1518372744321823,0.1518372744321823,0.1454884672878647,0.1454884672878647,60307200
1987-02-12,0.16241812705993652,0.16321165272208768,0.15183721577587206,0.15183721577587206,185731200
1987-02-13,0.16083110868930817,0.16453420456859474,0.15712799464655025,0.16241814199608612,81763200
1987-02-17,0.16188915073871613,0.16241816190582334,0.15712801390780423,0.16083112840450173,70732800
1987-02-18,0.1518372744321823,0.16453425299913416,0.1513082540924706,0.16188917854579046,128592000
1987-02-19,0.1454884111881256,0.15130819574864626,0.1439013689444241,0.15130819574864626,317750400
1987-02-20,0.14390140771865845,0.14548845038998862,0.14178534476906002,0.14548845038998862,87897600
1987-02-23,0.1528952568769455,0.15501131951773262,0.14072729275697848,0.1439013867181592,125913600
1987-02-24,0.1603020578622818,0.1608310870568558,0.15289523137846145,0.15289523137846145,120816000
1987-02-25,0.15765699744224548,0.16321165913198504,0.15659835773547903,0.16030207097765092,65001600
1987-02-26,0.1634761393070221,0.16823789185815258,0.15448226272554957,0.15765696422443515,145209600
1987-02-27,0.16241812705993652,0.1645341894378497,0.15977305362841243,0.16347616733062795,37555200
1987-03-02,0.15765699744224548,0.16241813343866934,0.15659835773547903,0.16241813343866934,79516800
1987-03-03,0.15765699744224548,0.15924404882887688,0.15554031742323465,0.15765699744224548,81100800
1987-03-04,0.16876696050167084,0.16929597164540058,0.15712800696417958,0.15765701810790933,98179200
1987-03-05,0.17670269310474396,0.1804058052037807,0.16876685868784386,0.16876685868784386,128188800
1987-03-06,0.17617374658584595,0.17776079780236467,0.1719410045595154,0.17670275760352938,63561600
1987-03-09,0.17299900949001312,0.1767027215801368,0.1719409695068745,0.17617371067029985,38275200
1987-03-10,0.17828983068466187,0.18040589317836783,0.17247003672810082,0.17299906597413028,74102400
1987-03-11,0.18093477189540863,0.18199279328651505,0.17881871094973845,0.18093477189540863,43862400
1987-03-12,0.18172840774059296,0.1830509443669753,0.1767027576622589,0.18093488213206985,71337600
1987-03-13,0.17511510848999023,0.18305094587143392,0.17141199500760343,0.18172840923418188,105120000
1987-03-16,0.17405706644058228,0.17458607745719243,0.16876691994754395,0.17458607745719243,88473600
1987-03-17,0.17987684905529022,0.18093487102606606,0.17352804518234474,0.17405705616773268,54547200
1987-03-18,0.1893998086452484,0.1909868422017138,0.18093493946541406,0.18093493946541406,119347200
1987-03-19,0.1931028813123703,0.1931028813123703,0.18622568225802874,0.1893997853067845,62812800
1987-03-20,0.19098679721355438,0.19310285962053042,0.1899287750918013,0.19310285962053042,38246400
1987-03-23,0.1896643340587616,0.1936319457997515,0.1878127855456617,0.19098687130575823,67478400
1987-03-24,0.19098679721355438,0.19204483749877735,0.18516702165899604,0.18516702165899604,69609600
1987-03-25,0.1901932805776596,0.1920448466239107,0.18887074378089214,0.19098680628841425,33840000
1987-03-26,0.18887075781822205,0.1904578093576848,0.18834174669289183,0.19019329471328364,33379200
1987-03-27,0.19416095316410065,0.19839367853359602,0.18992882718927648,0.18992882718927648,120873600
1987-03-30,0.2047424018383026,0.2047424018383026,0.18728367687614333,0.19416087424918999,186134400
1987-03-31,0.2047424018383026,0.20950353708399125,0.20209671116207692,0.20209671116207692,125337600
1987-04-01,0.19257378578186035,0.2089744855827548,0.19151574584155148,0.20474236214844724,259430400
1987-04-02,0.20103876292705536,0.20527150667478145,0.19574861427185736,0.19574861427185736,159955200
1987-04-03,0.21109066903591156,0.21214869142291803,0.20103874798384624,0.20103874798384624,155606400
1987-04-06,0.2100326418876648,0.2116196937329191,0.20632954513337215,0.21109068250565954,98956800
1987-04-07,0.19892264902591705,0.2100325712753175,0.19892264902591705,0.2100325712753175,73728000
1987-04-08,0.2047424018383026,0.2068584639656606,0.19892262705277367,0.19892262705277367,106214400
1987-04-09,0.20103876292705536,0.2047424954419568,0.19945172922858143,0.2047424954419568,71568000
1987-04-10,0.20236127078533173,0.20262576725796175,0.20050970465956383,0.20103871576829543,43372800
1987-04-13,0.19574853777885437,0.20209672458248526,0.1946898981687142,0.20209672458248526,50256000
1987-04-14,0.19892264902591705,0.20209673348583201,0.1925738443846543,0.19574854640253256,87379200
1987-04-15,0.20315483212471008,0.20527151284124806,0.20050975771765164,0.20050975771765164,95961600
1987-04-16,0.2084454894065857,0.21267759497613475,0.20262569717500578,0.20315470810076627,188092800
1987-04-20,0.20262575149536133,0.21056158955744,0.20209674042778242,0.2084455452871243,100310400
1987-04-21,0.20580044388771057,0.20738749517884827,0.19839361724356158,0.20262574191094923,113184000
1987-04-22,0.2084454894065857,0.20897450033234616,0.2058003984508528,0.2058003984508528,74678400
1987-04-23,0.2084454894065857,0.21056153310962758,0.20527138752509233,0.2084454894065857,48326400
1987-04-24,0.20950356125831604,0.21056158336234498,0.2058004475672755,0.20844553915428707,54172800
1987-04-27,0.20950356125831604,0.21109061257782907,0.2058004475672755,0.20950356125831604,53107200
1987-04-28,0.2248462587594986,0.22537528805238202,0.20738752922851092,0.20950359190962783,111081600
1987-04-29,0.21849745512008667,0.23066541856971312,0.2184974551200867,0.2248462420872625,85161600
1987-04-30,0.22008445858955383,0.22484621164139676,0.21532332309563817,0.21849742553389423,88041600
1987-05-01,0.22220052778720856,0.22272955698580094,0.2174393921441601,0.22008446548324603,37843200
1987-05-04,0.22643335163593292,0.22802040347728017,0.22114258549124027,0.2222006079431547,34531200
1987-05-05,0.24494995176792145,0.24494995176792145,0.22696220238011675,0.22696220238011675,110995200
1987-05-06,0.23913027346134186,0.24706613020522947,0.23807225125707818,0.24495006763323082,153504000
1987-05-07,0.2502402663230896,0.2507692775337583,0.23754328889151533,0.23913032252352126,289699200
1987-05-08,0.2676989436149597,0.2714026752148883,0.25076922608621705,0.25076922608621705,150048000
1987-05-11,0.2602921426296234,0.2676989708618654,0.2600276461333695,0.2676989708618654,127382400
1987-05-12,0.25129827857017517,0.26293783166255086,0.24759516418612734,0.2602921401859233,148464000
1987-05-13,0.2576470673084259,0.2587051077782031,0.25288593060311115,0.25288593060311115,73382400
1987-05-14,0.25976303219795227,0.26452478466697926,0.25764697021926697,0.25764697021926697,59961600
1987-05-15,0.2523569166660309,0.2592341160715597,0.2523569166660309,0.2592341160715597,84326400
1987-05-18,0.24389204382896423,0.2523569122498593,0.23701424514919017,0.2523569122498593,172598400
1987-05-19,0.2354271113872528,0.24389195868971633,0.2354271113872528,0.24389195868971633,78336000
1987-05-20,0.2317233681678772,0.23436905851158146,0.22696223352058786,0.23436905851158146,228355200
1987-05-21,0.23595622181892395,0.23860129586448553,0.23225250786241577,0.23225250786241577,93312000
1987-05-22,0.22907842695713043,0.23701428559417062,0.22802040450046834,0.23595624497403292,64627200
1987-05-26,0.2317233681678772,0.23278140818031107,0.22854928445750605,0.22907829538199037,46886400
1987-05-27,0.2317233681678772,0.2370141494609335,0.23066534631890856,0.2317233681678772,48758400
1987-05-28,0.24600805342197418,0.2465370826092674,0.23119440065820693,0.23172341168203153,108662400
